Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00082827/volume,2019-02-22 17:00:00,2737.0,2742.0,2745.740478448151
mblr-2/00082827/volume,2019-02-22 19:00:00,3106.0,3111.0,3111.7764081734385
mblr-2/00082827/volume,2019-02-22 21:00:00,3391.0,3396.0,3400.898928275382
mblr-2/00082827/volume,2019-02-22 23:00:00,3680.0,3685.0,3685.4861107089396
mblr-2/00082827/volume,2019-02-23 01:00:00,3979.0,3984.0,3982.482559779675
mblr-2/00082827/volume,2019-02-23 03:00:00,4153.0,4158.0,4160.663572994767
mblr-2/00082827/volume,2019-02-23 04:00:00,4300.0,4305.0,4306.0526978714715
mblr-2/00082827/volume,2019-02-23 05:00:00,4457.0,4462.0,4462.012085790385
mblr-2/00082827/volume,2019-02-23 06:00:00,4602.0,4607.0,4607.222048731972
mblr-2/00082827/volume,2019-02-23 07:00:00,4902.0,4907.0,4911.106212565141
mblr-2/00082827/volume,2019-02-23 09:00:00,5196.0,5201.0,5203.995928994706
mblr-2/00082827/volume,2019-02-23 11:00:00,5512.0,5517.0,5515.911390855036
mblr-2/00082827/volume,2019-02-23 13:00:00,6163.0,6168.0,6169.760130561552
mblr-2/00082827/volume,2019-02-23 15:00:00,6483.0,6488.0,6489.35980177608
mblr-2/00082827/volume,2019-02-23 17:00:00,6653.0,6658.0,6660.100324544574
mblr-2/00082827/volume,2019-02-23 18:00:00,6798.0,6803.0,6805.686342485516
mblr-2/00082827/volume,2019-02-23 19:00:00,6951.0,6956.0,6955.598100062488
mblr-2/00082827/volume,2019-02-23 20:00:00,7094.0,7099.0,7101.200535042718
mblr-2/00082827/volume,2019-02-23 21:00:00,7254.0,7259.0,7260.646653027163
mblr-2/00082827/volume,2019-02-23 22:00:00,7399.0,7404.0,7403.990126563177
mblr-2/00082827/volume,2019-02-23 23:00:00,7710.0,7715.0,7716.3278977726295
mblr-2/00082827/volume,2019-02-24 00:00:00,7399.0,7404.0,7407.708347544339
mblr-2/00082827/volume,2019-02-24 01:00:00,8026.0,8031.0,8033.966660749655
mblr-2/00082827/volume,2019-02-24 03:00:00,8343.0,8348.0,8346.250283516127
mblr-2/00082827/volume,2019-02-24 05:00:00,8656.0,8661.0,8661.234270615663
mblr-2/00082827/volume,2019-02-24 07:00:00,8828.0,8833.0,8831.720485603239
mblr-2/00082827/volume,2019-02-24 09:00:00,8828.0,8833.0,8836.664852085454
mblr-2/00082827/volume,2019-02-24 10:00:00,9465.0,9470.0,9469.977312966606
mblr-2/00082827/volume,2019-02-24 11:00:00,9684.0,9689.0,9691.472483637212
mblr-2/00082827/volume,2019-02-24 12:00:00,9838.0,9843.0,9842.064414238153
mblr-2/00082827/volume,2019-02-24 13:00:00,10013.0,10018.0,10020.077244402242
mblr-2/00082827/volume,2019-02-24 14:00:00,10159.0,10164.0,10165.479378190397
mblr-2/00082827/volume,2019-02-24 15:00:00,10465.0,10470.0,10468.367769550232
mblr-2/00082827/volume,2019-02-24 16:00:00,10159.0,10164.0,10162.521442007592
mblr-2/00082827/volume,2019-02-24 17:00:00,10761.0,10766.0,10767.340154577196
mblr-2/00082827/volume,2019-02-24 19:00:00,11046.0,11051.0,11049.534109512475
mblr-2/00082827/volume,2019-02-24 21:00:00,11337.0,11342.0,11342.645988475379
mblr-2/00082827/volume,2019-02-24 23:00:00,11638.0,11643.0,11645.291702176408
