Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00082737/volume,2019-02-22 11:00:00,450.0,455.0,455.61143768363144
mblr-2/00082737/volume,2019-02-22 12:00:00,450.0,455.0,456.7273990804319
mblr-2/00082737/volume,2019-02-22 13:00:00,450.0,455.0,459.83972198271385
mblr-2/00082737/volume,2019-02-22 14:00:00,450.0,455.0,455.30792125877696
mblr-2/00082737/volume,2019-02-22 15:00:00,450.0,455.0,457.72351969255794
mblr-2/00082737/volume,2019-02-22 16:00:00,450.0,455.0,454.2075389003666
mblr-2/00082737/volume,2019-02-22 17:00:00,450.0,455.0,453.8521791968223
mblr-2/00082737/volume,2019-02-22 18:00:00,450.0,455.0,458.4854807788132
mblr-2/00082737/volume,2019-02-22 19:00:00,450.0,455.0,458.90875746991014
mblr-2/00082737/volume,2019-02-22 20:00:00,450.0,455.0,457.6781818674459
mblr-2/00082737/volume,2019-02-22 21:00:00,450.0,455.0,454.1073708628113
mblr-2/00082737/volume,2019-02-22 22:00:00,450.0,455.0,454.6841157594978
mblr-2/00082737/volume,2019-02-22 23:00:00,450.0,455.0,459.3782299566658
mblr-2/00082737/volume,2019-02-23 00:00:00,450.0,455.0,455.0209283415983
mblr-2/00082737/volume,2019-02-23 01:00:00,450.0,455.0,458.73202361337985
mblr-2/00082737/volume,2019-02-23 02:00:00,450.0,455.0,455.0015610223728
mblr-2/00082737/volume,2019-02-23 03:00:00,450.0,455.0,459.576237985264
mblr-2/00082737/volume,2019-02-23 04:00:00,450.0,455.0,459.40117038985903
mblr-2/00082737/volume,2019-02-23 05:00:00,450.0,455.0,453.30284221540154
mblr-2/00082737/volume,2019-02-23 06:00:00,450.0,455.0,458.39289790807186
mblr-2/00082737/volume,2019-02-23 07:00:00,450.0,455.0,454.18623232164083
mblr-2/00082737/volume,2019-02-23 08:00:00,450.0,455.0,454.5069013813447
mblr-2/00082737/volume,2019-02-23 09:00:00,450.0,455.0,456.2189164863203
mblr-2/00082737/volume,2019-02-23 10:00:00,450.0,455.0,457.0342270482461
mblr-2/00082737/volume,2019-02-23 11:00:00,450.0,455.0,455.2805980327934
mblr-2/00082737/volume,2019-02-23 12:00:00,450.0,455.0,457.02768355887946
mblr-2/00082737/volume,2019-02-23 13:00:00,450.0,455.0,454.19460859938795
mblr-2/00082737/volume,2019-02-23 14:00:00,450.0,455.0,453.15636358066723
mblr-2/00082737/volume,2019-02-23 15:00:00,450.0,455.0,456.99857071853233
mblr-2/00082737/volume,2019-02-23 16:00:00,450.0,455.0,456.62190681973624
mblr-2/00082737/volume,2019-02-23 17:00:00,450.0,455.0,457.8275777485315
mblr-2/00082737/volume,2019-02-23 18:00:00,450.0,455.0,457.5487544337748
mblr-2/00082737/volume,2019-02-23 19:00:00,450.0,455.0,459.2824046616377
mblr-2/00082737/volume,2019-02-23 20:00:00,450.0,455.0,456.2162803411308
mblr-2/00082737/volume,2019-02-23 21:00:00,450.0,455.0,453.0585863228506
mblr-2/00082737/volume,2019-02-23 22:00:00,450.0,455.0,457.414568771178
mblr-2/00082737/volume,2019-02-23 23:00:00,450.0,455.0,457.72592700722254
mblr-2/00082737/volume,2019-02-24 00:00:00,450.0,455.0,456.6504649257718
mblr-2/00082737/volume,2019-02-24 01:00:00,450.0,455.0,457.8251340916885
mblr-2/00082737/volume,2019-02-24 02:00:00,450.0,455.0,455.2650866926531
mblr-2/00082737/volume,2019-02-24 03:00:00,450.0,455.0,454.04165812233754
mblr-2/00082737/volume,2019-02-24 04:00:00,450.0,455.0,457.65187564769485
mblr-2/00082737/volume,2019-02-24 05:00:00,450.0,455.0,454.7163050045087
mblr-2/00082737/volume,2019-02-24 06:00:00,450.0,455.0,456.1942113649894
mblr-2/00082737/volume,2019-02-24 07:00:00,450.0,455.0,456.44135911428157
mblr-2/00082737/volume,2019-02-24 08:00:00,450.0,455.0,456.3403968532787
mblr-2/00082737/volume,2019-02-24 09:00:00,450.0,455.0,457.1891440057597
mblr-2/00082737/volume,2019-02-24 10:00:00,450.0,455.0,453.206175962481
mblr-2/00082737/volume,2019-02-24 11:00:00,450.0,455.0,459.9277774645106
mblr-2/00082737/volume,2019-02-24 12:00:00,450.0,455.0,458.01417331757
mblr-2/00082737/volume,2019-02-24 13:00:00,450.0,455.0,455.97771447259134
mblr-2/00082737/volume,2019-02-24 14:00:00,450.0,455.0,454.3393102120317
mblr-2/00082737/volume,2019-02-24 15:00:00,450.0,455.0,453.5612412571035
mblr-2/00082737/volume,2019-02-24 16:00:00,450.0,455.0,457.70533294438286
mblr-2/00082737/volume,2019-02-24 17:00:00,450.0,455.0,455.2186893047099
mblr-2/00082737/volume,2019-02-24 18:00:00,450.0,455.0,454.6063492077491
mblr-2/00082737/volume,2019-02-24 19:00:00,450.0,455.0,455.65968070978636
mblr-2/00082737/volume,2019-02-24 20:00:00,450.0,455.0,457.150461614654
mblr-2/00082737/volume,2019-02-24 21:00:00,450.0,455.0,457.701936516788
mblr-2/00082737/volume,2019-02-24 22:00:00,450.0,455.0,457.51619048548173
mblr-2/00082737/volume,2019-02-24 23:00:00,450.0,455.0,459.0428590844438
mblr-2/00082737/volume,2019-02-25 00:00:00,450.0,455.0,454.5313020174908
mblr-2/00082737/volume,2019-02-25 01:00:00,450.0,455.0,457.45722314238
mblr-2/00082737/volume,2019-02-25 02:00:00,450.0,455.0,453.70780063330267
mblr-2/00082737/volume,2019-02-25 03:00:00,450.0,455.0,456.83554282929424
mblr-2/00082737/volume,2019-02-25 04:00:00,450.0,455.0,457.0877088174277
mblr-2/00082737/volume,2019-02-25 05:00:00,450.0,455.0,454.5136610925392
mblr-2/00082737/volume,2019-02-25 06:00:00,450.0,455.0,455.74185190993865
mblr-2/00082737/volume,2019-02-25 07:00:00,450.0,455.0,458.7903502270866
mblr-2/00082737/volume,2019-02-25 08:00:00,450.0,455.0,454.03886337627074
mblr-2/00082737/volume,2019-02-25 09:00:00,450.0,455.0,456.0415433833109
mblr-2/00082737/volume,2019-02-25 11:00:00,450.0,455.0,459.5291314984802
mblr-2/00082737/volume,2019-02-25 12:00:00,450.0,455.0,456.5287624938972
mblr-2/00082737/volume,2019-02-25 14:00:00,450.0,455.0,458.075935982833
mblr-2/00082737/volume,2019-02-25 15:00:00,450.0,455.0,458.78806227688887
mblr-2/00082737/volume,2019-02-25 17:00:00,450.0,455.0,454.42642062391843
mblr-2/00082737/volume,2019-02-25 18:00:00,450.0,455.0,454.5275206487305
mblr-2/00082737/volume,2019-02-25 19:00:00,450.0,455.0,458.31014019268866
mblr-2/00082737/volume,2019-02-25 20:00:00,450.0,455.0,458.2731471672348
mblr-2/00082737/volume,2019-02-25 21:00:00,450.0,455.0,453.4212832444773
mblr-2/00082737/volume,2019-02-25 22:00:00,450.0,455.0,455.25748768486477
mblr-2/00082737/volume,2019-02-25 23:00:00,450.0,455.0,455.7897274433591
mblr-2/00082737/volume,2019-02-26 00:00:00,450.0,455.0,458.8032828242981
mblr-2/00082737/volume,2019-02-26 01:00:00,450.0,455.0,455.95303578800815
mblr-2/00082737/volume,2019-02-26 02:00:00,450.0,455.0,459.4815022328227
mblr-2/00082737/volume,2019-02-26 03:00:00,450.0,455.0,459.9762544399845
mblr-2/00082737/volume,2019-02-26 04:00:00,450.0,455.0,458.46508315986046
mblr-2/00082737/volume,2019-02-26 05:00:00,450.0,455.0,457.6647068269708
mblr-2/00082737/volume,2019-02-26 06:00:00,450.0,455.0,455.74328016190987
mblr-2/00082737/volume,2019-02-26 07:00:00,450.0,455.0,453.46927612236425
mblr-2/00082737/volume,2019-02-26 08:00:00,450.0,455.0,457.01197129477293
mblr-2/00082737/volume,2019-02-26 09:00:00,450.0,455.0,455.53193433880796
mblr-2/00082737/volume,2019-02-26 10:00:00,450.0,455.0,455.4562865308264
mblr-2/00082737/volume,2019-02-26 11:00:00,450.0,455.0,457.81396476896606
mblr-2/00082737/volume,2019-02-26 12:00:00,450.0,455.0,456.24547551017645
mblr-2/00082737/volume,2019-02-26 13:00:00,450.0,455.0,458.26465691340013
mblr-2/00082737/volume,2019-02-26 14:00:00,450.0,455.0,455.78721255879765
mblr-2/00082737/volume,2019-02-26 15:00:00,450.0,455.0,454.0560436984059
mblr-2/00082737/volume,2019-02-26 16:00:00,450.0,455.0,456.2294326833317
mblr-2/00082737/volume,2019-02-26 17:00:00,450.0,455.0,459.6570876002775
mblr-2/00082737/volume,2019-02-26 18:00:00,450.0,455.0,458.6106724038159
mblr-2/00082737/volume,2019-02-26 19:00:00,450.0,455.0,454.4402447855136
mblr-2/00082737/volume,2019-02-26 20:00:00,450.0,455.0,455.7391035115146
mblr-2/00082737/volume,2019-02-26 21:00:00,450.0,455.0,459.4945446665438
mblr-2/00082737/volume,2019-02-26 22:00:00,450.0,455.0,453.86589341108595
mblr-2/00082737/volume,2019-02-26 23:00:00,450.0,455.0,454.77765169305457
mblr-2/00082737/volume,2019-02-27 00:00:00,450.0,455.0,454.8355585211033
mblr-2/00082737/volume,2019-02-27 01:00:00,450.0,455.0,456.99653012963387
mblr-2/00082737/volume,2019-02-27 02:00:00,450.0,455.0,455.87513323797924
mblr-2/00082737/volume,2019-02-27 03:00:00,450.0,455.0,453.5590947179741
mblr-2/00082737/volume,2019-02-27 04:00:00,450.0,455.0,457.4042701820396
mblr-2/00082737/volume,2019-02-27 05:00:00,450.0,455.0,453.693545051641
mblr-2/00082737/volume,2019-02-27 06:00:00,450.0,455.0,457.24490452385356
mblr-2/00082737/volume,2019-02-27 07:00:00,450.0,455.0,456.5490586615822
mblr-2/00082737/volume,2019-02-27 08:00:00,450.0,455.0,456.4556806250772
mblr-2/00082737/volume,2019-02-27 09:00:00,450.0,455.0,453.4724737170946
mblr-2/00082737/volume,2019-02-27 10:00:00,450.0,455.0,457.47454312818473
mblr-2/00082737/volume,2019-02-27 11:00:00,450.0,455.0,456.0192418101253
mblr-2/00082737/volume,2019-02-27 12:00:00,450.0,455.0,455.8777428559998
mblr-2/00082737/volume,2019-02-27 13:00:00,460.0,465.0,467.17515977492974
mblr-2/00082737/volume,2019-02-27 14:00:00,460.0,465.0,467.2437364196258
mblr-2/00082737/volume,2019-02-27 15:00:00,460.0,465.0,463.1052330703339
mblr-2/00082737/volume,2019-02-27 16:00:00,460.0,465.0,463.87658130842243
mblr-2/00082737/volume,2019-02-27 17:00:00,460.0,465.0,464.65562754591303
