Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00037896/volume,2019-02-08 18:00:00,2300.0,2305.0,2307.369019424564
mblr-2/00037896/volume,2019-02-08 19:00:00,2300.0,2305.0,2303.18517637796
mblr-2/00037896/volume,2019-02-08 20:00:00,2400.0,2405.0,2406.1560191199806
mblr-2/00037896/volume,2019-02-08 21:00:00,2400.0,2405.0,2408.8354911527795
mblr-2/00037896/volume,2019-02-08 22:00:00,2900.0,2905.0,2904.645429945069
mblr-2/00037896/volume,2019-02-08 23:00:00,2900.0,2905.0,2908.2616020223522
mblr-2/00037896/volume,2019-02-09 00:00:00,2900.0,2905.0,2908.329456925991
mblr-2/00037896/volume,2019-02-09 01:00:00,2900.0,2905.0,2907.4426148900325
mblr-2/00037896/volume,2019-02-09 02:00:00,2900.0,2905.0,2909.254273186388
mblr-2/00037896/volume,2019-02-09 03:00:00,2900.0,2905.0,2906.1452118098655
mblr-2/00037896/volume,2019-02-09 04:00:00,2900.0,2905.0,2904.461464554996
mblr-2/00037896/volume,2019-02-09 05:00:00,2900.0,2905.0,2907.560862387141
mblr-2/00037896/volume,2019-02-09 06:00:00,2900.0,2905.0,2909.6406344860175
mblr-2/00037896/volume,2019-02-09 07:00:00,2900.0,2905.0,2907.4107734830177
mblr-2/00037896/volume,2019-02-09 08:00:00,2900.0,2905.0,2909.1505713427914
mblr-2/00037896/volume,2019-02-09 09:00:00,2900.0,2905.0,2909.061933386036
mblr-2/00037896/volume,2019-02-09 10:00:00,2900.0,2905.0,2903.0422489384996
mblr-2/00037896/volume,2019-02-09 11:00:00,2900.0,2905.0,2903.541810030179
mblr-2/00037896/volume,2019-02-09 12:00:00,3200.0,3205.0,3206.8658075252583
mblr-2/00037896/volume,2019-02-09 13:00:00,3300.0,3305.0,3308.9890257690035
mblr-2/00037896/volume,2019-02-09 14:00:00,3300.0,3305.0,3305.685176353033
mblr-2/00037896/volume,2019-02-09 15:00:00,3300.0,3305.0,3309.2222616993035
mblr-2/00037896/volume,2019-02-09 16:00:00,3300.0,3305.0,3305.4653081703214
mblr-2/00037896/volume,2019-02-09 17:00:00,3300.0,3305.0,3305.9177112773546
mblr-2/00037896/volume,2019-02-09 18:00:00,3300.0,3305.0,3305.2655611318023
mblr-2/00037896/volume,2019-02-09 19:00:00,3300.0,3305.0,3306.092571376795
mblr-2/00037896/volume,2019-02-09 22:00:00,3300.0,3305.0,3306.211394976129
mblr-2/00037896/volume,2019-02-09 23:00:00,3300.0,3305.0,3306.3651209041645
mblr-2/00037896/volume,2019-02-10 00:00:00,3300.0,3305.0,3304.9999318213604
mblr-2/00037896/volume,2019-02-10 01:00:00,3300.0,3305.0,3305.6958525134196
mblr-2/00037896/volume,2019-02-10 02:00:00,3300.0,3305.0,3307.229304542946
mblr-2/00037896/volume,2019-02-10 03:00:00,3300.0,3305.0,3303.060703970501
mblr-2/00037896/volume,2019-02-10 04:00:00,3300.0,3305.0,3306.8317220327303
mblr-2/00037896/volume,2019-02-10 05:00:00,3300.0,3305.0,3303.128124526588
mblr-2/00037896/volume,2019-02-10 06:00:00,3300.0,3305.0,3307.251084776695
mblr-2/00037896/volume,2019-02-10 07:00:00,3300.0,3305.0,3305.649551461655
mblr-2/00037896/volume,2019-02-10 08:00:00,3300.0,3305.0,3306.243570849895
mblr-2/00037896/volume,2019-02-10 09:00:00,3300.0,3305.0,3308.6725404295603
mblr-2/00037896/volume,2019-02-10 10:00:00,3300.0,3305.0,3307.705728779722
mblr-2/00037896/volume,2019-02-10 11:00:00,3400.0,3405.0,3409.5118274415777
mblr-2/00037896/volume,2019-02-10 12:00:00,3400.0,3405.0,3404.723251242884
mblr-2/00037896/volume,2019-02-10 13:00:00,3500.0,3505.0,3505.782110284169
