Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00082815/volume,2019-02-22 11:00:00,4.0,9.0,12.369484914224762
mblr-2/00082815/volume,2019-02-22 13:00:00,4.0,9.0,13.187005905803519
mblr-2/00082815/volume,2019-02-22 15:00:00,4.0,9.0,12.62956887777526
mblr-2/00082815/volume,2019-02-22 17:00:00,4.0,9.0,11.006406426963203
mblr-2/00082815/volume,2019-02-22 19:00:00,4.0,9.0,9.436095692445562
mblr-2/00082815/volume,2019-02-22 21:00:00,4.0,9.0,10.685904774710579
mblr-2/00082815/volume,2019-02-22 23:00:00,4.0,9.0,7.2101517923923035
mblr-2/00082815/volume,2019-02-23 01:00:00,4.0,9.0,8.71486080667815
mblr-2/00082815/volume,2019-02-23 03:00:00,4.0,9.0,9.563087561213054
mblr-2/00082815/volume,2019-02-23 05:00:00,4.0,9.0,9.238281669060529
mblr-2/00082815/volume,2019-02-23 07:00:00,4.0,9.0,7.666028585118098
mblr-2/00082815/volume,2019-02-23 09:00:00,4.0,9.0,7.355278569898312
mblr-2/00082815/volume,2019-02-23 11:00:00,4.0,9.0,9.94500345701907
mblr-2/00082815/volume,2019-02-23 13:00:00,4.0,9.0,7.523598273087562
mblr-2/00082815/volume,2019-02-23 15:00:00,4.0,9.0,9.003456409790736
mblr-2/00082815/volume,2019-02-23 17:00:00,4.0,9.0,10.32377961127305
mblr-2/00082815/volume,2019-02-23 19:00:00,4.0,9.0,8.469728899507267
mblr-2/00082815/volume,2019-02-23 21:00:00,4.0,9.0,7.556744484419017
mblr-2/00082815/volume,2019-02-23 23:00:00,4.0,9.0,10.02493289452055
mblr-2/00082815/volume,2019-02-24 01:00:00,4.0,9.0,10.13933548944379
mblr-2/00082815/volume,2019-02-24 03:00:00,4.0,9.0,13.409300074301042
mblr-2/00082815/volume,2019-02-24 05:00:00,4.0,9.0,7.89486349803527
mblr-2/00082815/volume,2019-02-24 07:00:00,4.0,9.0,11.3049676437434
mblr-2/00082815/volume,2019-02-24 09:00:00,4.0,9.0,9.237917964557596
mblr-2/00082815/volume,2019-02-24 11:00:00,4.0,9.0,7.86518481277845
mblr-2/00082815/volume,2019-02-24 13:00:00,4.0,9.0,9.75202974742677
mblr-2/00082815/volume,2019-02-24 15:00:00,4.0,9.0,9.995563097549507
mblr-2/00082815/volume,2019-02-24 17:00:00,4.0,9.0,9.54495160003534
mblr-2/00082815/volume,2019-02-24 19:00:00,4.0,9.0,12.3601291865473
mblr-2/00082815/volume,2019-02-24 21:00:00,4.0,9.0,12.874445289677553
mblr-2/00082815/volume,2019-02-24 23:00:00,4.0,9.0,8.041122332342521
mblr-2/00082815/volume,2019-02-25 01:00:00,4.0,9.0,8.175335501407435
mblr-2/00082815/volume,2019-02-25 03:00:00,4.0,9.0,9.948523187003294
mblr-2/00082815/volume,2019-02-25 05:00:00,4.0,9.0,9.24132272771077
mblr-2/00082815/volume,2019-02-25 07:00:00,4.0,9.0,12.737015237746363
mblr-2/00082815/volume,2019-02-25 09:00:00,4.0,9.0,13.977678421804951
mblr-2/00082815/volume,2019-02-25 11:00:00,4.0,9.0,8.267772600041235
mblr-2/00082815/volume,2019-02-25 13:00:00,4.0,9.0,12.337809055878619
mblr-2/00082815/volume,2019-02-25 15:00:00,4.0,9.0,11.250727713516454
mblr-2/00082815/volume,2019-02-25 19:00:00,4.0,9.0,11.510968466445103
mblr-2/00082815/volume,2019-02-25 21:00:00,4.0,9.0,8.851090283027206
mblr-2/00082815/volume,2019-02-25 23:00:00,4.0,9.0,7.680373554973853
mblr-2/00082815/volume,2019-02-26 01:00:00,4.0,9.0,10.80279274130928
mblr-2/00082815/volume,2019-02-26 02:00:00,4.0,9.0,11.294540942326893
mblr-2/00082815/volume,2019-02-26 03:00:00,4.0,9.0,13.741342579177292
mblr-2/00082815/volume,2019-02-26 05:00:00,4.0,9.0,11.72661744862214
mblr-2/00082815/volume,2019-02-26 06:00:00,4.0,9.0,10.10579010120065
mblr-2/00082815/volume,2019-02-26 07:00:00,4.0,9.0,13.958007901522883
mblr-2/00082815/volume,2019-02-26 09:00:00,4.0,9.0,9.61267282414252
mblr-2/00082815/volume,2019-02-26 11:00:00,4.0,9.0,8.137909513057377
mblr-2/00082815/volume,2019-02-26 13:00:00,4.0,9.0,11.325860369492608
mblr-2/00082815/volume,2019-02-26 15:00:00,4.0,9.0,8.863754433953234
mblr-2/00082815/volume,2019-02-26 17:00:00,4.0,9.0,13.45543385830461
mblr-2/00082815/volume,2019-02-26 19:00:00,4.0,9.0,9.995078551305397
mblr-2/00082815/volume,2019-02-26 21:00:00,4.0,9.0,8.04731444916515
mblr-2/00082815/volume,2019-02-26 23:00:00,4.0,9.0,7.991413991156036
mblr-2/00082815/volume,2019-02-27 01:00:00,4.0,9.0,11.547475842070492
mblr-2/00082815/volume,2019-02-27 03:00:00,4.0,9.0,9.561281155850088
mblr-2/00082815/volume,2019-02-27 05:00:00,4.0,9.0,9.546071829357444
mblr-2/00082815/volume,2019-02-27 07:00:00,4.0,9.0,11.286267686997363
mblr-2/00082815/volume,2019-02-27 09:00:00,4.0,9.0,8.550583135234628
mblr-2/00082815/volume,2019-02-27 11:00:00,4.0,9.0,8.017997808064141
mblr-2/00082815/volume,2019-02-27 13:00:00,4.0,9.0,11.600837575097447
mblr-2/00082815/volume,2019-02-27 15:00:00,4.0,9.0,7.0366592564116655
mblr-2/00082815/volume,2019-02-27 17:00:00,4.0,9.0,13.351554872267
mblr-2/00082815/volume,2019-02-27 19:00:00,4.0,9.0,8.280796445557892
mblr-2/00082815/volume,2019-02-27 21:00:00,4.0,9.0,10.134992421091574
mblr-2/00082815/volume,2019-02-27 23:00:00,4.0,9.0,8.480349746004752
mblr-2/00082815/volume,2019-02-28 01:00:00,4.0,9.0,8.527537681108363
mblr-2/00082815/volume,2019-02-28 03:00:00,4.0,9.0,12.845009569094536
mblr-2/00082815/volume,2019-02-28 05:00:00,4.0,9.0,11.0952345922759
mblr-2/00082815/volume,2019-02-28 07:00:00,4.0,9.0,9.18015240773865
mblr-2/00082815/volume,2019-02-28 09:00:00,4.0,9.0,8.757691109606139
mblr-2/00082815/volume,2019-02-28 11:00:00,4.0,9.0,8.490037079192064
mblr-2/00082815/volume,2019-02-28 13:00:00,4.0,9.0,10.881138471139707
mblr-2/00082815/volume,2019-02-28 15:00:00,4.0,9.0,12.115525889018706
mblr-2/00082815/volume,2019-02-28 17:00:00,4.0,9.0,8.774691676473804
mblr-2/00082815/volume,2019-02-28 19:00:00,4.0,9.0,9.32610416375698
mblr-2/00082815/volume,2019-02-28 21:00:00,4.0,9.0,12.04255917225743
mblr-2/00082815/volume,2019-02-28 23:00:00,4.0,9.0,12.160946116634562
mblr-2/00082815/volume,2019-03-01 01:00:00,4.0,9.0,8.45126206247168
mblr-2/00082815/volume,2019-03-01 03:00:00,4.0,9.0,9.675416310331254
mblr-2/00082815/volume,2019-03-01 05:00:00,4.0,9.0,13.08970407545035
mblr-2/00082815/volume,2019-03-01 07:00:00,4.0,9.0,12.1813457266182
mblr-2/00082815/volume,2019-03-01 09:00:00,4.0,9.0,8.137467268196641
mblr-2/00082815/volume,2019-03-01 11:00:00,4.0,9.0,9.701740496194143
mblr-2/00082815/volume,2019-03-01 13:00:00,4.0,9.0,13.813056473409048
mblr-2/00082815/volume,2019-03-01 15:00:00,4.0,9.0,10.677643229307654
mblr-2/00082815/volume,2019-03-01 17:00:00,4.0,9.0,12.035423110803153
mblr-2/00082815/volume,2019-03-01 19:00:00,4.0,9.0,7.64424512628718
mblr-2/00082815/volume,2019-03-01 21:00:00,4.0,9.0,12.827569734467998
mblr-2/00082815/volume,2019-03-01 23:00:00,4.0,9.0,11.233494454154256
mblr-2/00082815/volume,2019-03-02 01:00:00,4.0,9.0,8.229203024852156
mblr-2/00082815/volume,2019-03-02 03:00:00,4.0,9.0,9.661482397305468
mblr-2/00082815/volume,2019-03-02 05:00:00,4.0,9.0,7.581193166930024
mblr-2/00082815/volume,2019-03-02 07:00:00,4.0,9.0,12.439073697076493
mblr-2/00082815/volume,2019-03-02 09:00:00,4.0,9.0,12.214152999840946
mblr-2/00082815/volume,2019-03-02 11:00:00,4.0,9.0,10.431617141408026
mblr-2/00082815/volume,2019-03-02 13:00:00,4.0,9.0,10.164114767159575
mblr-2/00082815/volume,2019-03-02 15:00:00,4.0,9.0,10.243972335736192
mblr-2/00082815/volume,2019-03-02 17:00:00,4.0,9.0,7.262267450727402
mblr-2/00082815/volume,2019-03-02 19:00:00,4.0,9.0,9.577714769595222
mblr-2/00082815/volume,2019-03-02 21:00:00,4.0,9.0,7.899527869607461
mblr-2/00082815/volume,2019-03-02 23:00:00,4.0,9.0,8.293546535424158
mblr-2/00082815/volume,2019-03-03 01:00:00,4.0,9.0,13.734816960796977
mblr-2/00082815/volume,2019-03-03 03:00:00,4.0,9.0,8.832496466741585
mblr-2/00082815/volume,2019-03-03 05:00:00,4.0,9.0,10.385374821322987
mblr-2/00082815/volume,2019-03-03 07:00:00,4.0,9.0,13.214547354364706
mblr-2/00082815/volume,2019-03-03 09:00:00,4.0,9.0,9.894439687545512
mblr-2/00082815/volume,2019-03-03 11:00:00,4.0,9.0,10.70032697733418
mblr-2/00082815/volume,2019-03-03 13:00:00,4.0,9.0,8.181514093649263
mblr-2/00082815/volume,2019-03-03 15:00:00,4.0,9.0,8.99555574753601
mblr-2/00082815/volume,2019-03-03 17:00:00,4.0,9.0,10.542799119191422
