Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00037908/volume,2019-02-12 20:00:00,12000.0,12005.0,12009.65380464084
mblr-2/00037908/volume,2019-02-12 21:00:00,12000.0,12005.0,12004.241753156368
mblr-2/00037908/volume,2019-02-13 14:00:00,12000.0,12005.0,12007.746462291017
mblr-2/00037908/volume,2019-02-13 15:00:00,12000.0,12005.0,12008.534587498456
mblr-2/00037908/volume,2019-02-13 16:00:00,12000.0,12005.0,12006.85591983004
mblr-2/00037908/volume,2019-02-13 17:00:00,12000.0,12005.0,12004.129605381804
mblr-2/00037908/volume,2019-02-13 18:00:00,12000.0,12005.0,12005.150509214947
mblr-2/00037908/volume,2019-02-14 16:00:00,12000.0,12005.0,12003.63187238622
mblr-2/00037908/volume,2019-02-18 17:00:00,12000.0,12005.0,12009.250506005674
mblr-2/00037908/volume,2019-02-18 18:00:00,12000.0,12005.0,12005.273828846777
mblr-2/00037908/volume,2019-02-19 18:00:00,12000.0,12005.0,12008.384917091757
mblr-2/00037908/volume,2019-02-20 18:00:00,12000.0,12005.0,12003.92808569226
mblr-2/00037908/volume,2019-02-20 19:00:00,12000.0,12005.0,12005.42620616005
mblr-2/00037908/volume,2019-02-21 10:00:00,12000.0,12005.0,12009.936088162734
mblr-2/00037908/volume,2019-02-21 12:00:00,12000.0,12005.0,12009.486564398692
mblr-2/00037908/volume,2019-02-21 13:00:00,12000.0,12005.0,12003.710693150431
mblr-2/00037908/volume,2019-02-21 14:00:00,12000.0,12005.0,12006.797594808491
mblr-2/00037908/volume,2019-02-21 15:00:00,12000.0,12005.0,12005.309630872995
mblr-2/00037908/volume,2019-02-21 16:00:00,12000.0,12005.0,12007.330982190035
mblr-2/00037908/volume,2019-02-25 15:00:00,12000.0,12005.0,12008.972069692529
mblr-2/00037908/volume,2019-02-26 06:00:00,12000.0,12005.0,12005.752405500629
mblr-2/00037908/volume,2019-02-26 07:00:00,12000.0,12005.0,12008.648588758217
mblr-2/00037908/volume,2019-02-26 08:00:00,12000.0,12005.0,12008.037015533679
mblr-2/00037908/volume,2019-02-26 13:00:00,12100.0,12105.0,12104.601232101508
