Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00082616/volume,2019-02-22 17:00:00,2171.0,2176.0,2179.9451077019785
mblr-2/00082616/volume,2019-02-22 19:00:00,4102.0,4107.0,4105.2462277261775
mblr-2/00082616/volume,2019-02-22 21:00:00,5358.0,5363.0,5367.336650343553
mblr-2/00082616/volume,2019-02-22 23:00:00,6625.0,6630.0,6629.4452419596655
mblr-2/00082616/volume,2019-02-23 01:00:00,7935.0,7940.0,7938.915216119115
mblr-2/00082616/volume,2019-02-23 03:00:00,8722.0,8727.0,8731.264359544963
mblr-2/00082616/volume,2019-02-23 04:00:00,9372.0,9377.0,9375.508774572763
mblr-2/00082616/volume,2019-02-23 05:00:00,10066.0,10071.0,10073.249835206198
mblr-2/00082616/volume,2019-02-23 06:00:00,10708.0,10713.0,10714.808190748601
mblr-2/00082616/volume,2019-02-23 07:00:00,12197.0,12202.0,12200.102873270347
mblr-2/00082616/volume,2019-02-23 09:00:00,13545.0,13550.0,13553.204579624753
mblr-2/00082616/volume,2019-02-23 11:00:00,14802.0,14807.0,14807.278120532472
mblr-2/00082616/volume,2019-02-23 13:00:00,17476.0,17481.0,17479.301981235916
mblr-2/00082616/volume,2019-02-23 15:00:00,19345.0,19350.0,19348.61501802211
mblr-2/00082616/volume,2019-02-23 17:00:00,20203.0,20208.0,20207.99355134044
mblr-2/00082616/volume,2019-02-23 18:00:00,20829.0,20834.0,20836.616292235314
mblr-2/00082616/volume,2019-02-23 19:00:00,21504.0,21509.0,21512.15236033674
mblr-2/00082616/volume,2019-02-23 20:00:00,22121.0,22126.0,22130.25901987902
mblr-2/00082616/volume,2019-02-23 21:00:00,23436.0,23441.0,23442.826249124264
mblr-2/00082616/volume,2019-02-23 22:00:00,22121.0,22126.0,22126.8687507367
mblr-2/00082616/volume,2019-02-23 23:00:00,24798.0,24803.0,24807.1578787793
mblr-2/00082616/volume,2019-02-24 01:00:00,26194.0,26199.0,26199.716647314617
mblr-2/00082616/volume,2019-02-24 03:00:00,27580.0,27585.0,27586.340183518438
mblr-2/00082616/volume,2019-02-24 05:00:00,28944.0,28949.0,28949.837053211577
mblr-2/00082616/volume,2019-02-24 07:00:00,29685.0,29690.0,29692.825272960228
mblr-2/00082616/volume,2019-02-24 09:00:00,29685.0,29690.0,29692.905518784377
mblr-2/00082616/volume,2019-02-24 10:00:00,31787.0,31792.0,31793.877396872416
mblr-2/00082616/volume,2019-02-24 11:00:00,32523.0,32528.0,32530.497661559137
mblr-2/00082616/volume,2019-02-24 12:00:00,33213.0,33218.0,33216.948335465975
mblr-2/00082616/volume,2019-02-24 13:00:00,34712.0,34717.0,34720.635574481916
mblr-2/00082616/volume,2019-02-24 14:00:00,33213.0,33218.0,33221.229121314784
mblr-2/00082616/volume,2019-02-24 15:00:00,36195.0,36200.0,36198.654296818786
mblr-2/00082616/volume,2019-02-24 17:00:00,37581.0,37586.0,37588.11538292353
mblr-2/00082616/volume,2019-02-24 19:00:00,38946.0,38951.0,38951.087968618645
mblr-2/00082616/volume,2019-02-24 21:00:00,40423.0,40428.0,40431.086798231576
mblr-2/00082616/volume,2019-02-24 23:00:00,41834.0,41839.0,41843.84252981321
mblr-2/00082616/volume,2019-02-25 01:00:00,42664.0,42669.0,42667.586419351115
mblr-2/00082616/volume,2019-02-25 03:00:00,42664.0,42669.0,42671.49812711078
mblr-2/00082616/volume,2019-02-25 04:00:00,44820.0,44825.0,44828.68097618959
mblr-2/00082616/volume,2019-02-25 05:00:00,46507.0,46512.0,46511.444033351116
mblr-2/00082616/volume,2019-02-25 06:00:00,44820.0,44825.0,44824.35559244212
mblr-2/00082616/volume,2019-02-25 07:00:00,47619.0,47624.0,47625.831687262296
mblr-2/00082616/volume,2019-02-25 09:00:00,47619.0,47624.0,47623.20953281216
mblr-2/00082616/volume,2019-02-25 11:00:00,48506.0,48511.0,48511.95308202581
mblr-2/00082616/volume,2019-02-25 13:00:00,48698.0,48703.0,48703.72535749535
mblr-2/00082616/volume,2019-02-25 15:00:00,48922.0,48927.0,48928.317094434526
mblr-2/00082616/volume,2019-02-25 18:00:00,50276.0,50281.0,50284.96393790538
mblr-2/00082616/volume,2019-02-25 19:00:00,51062.0,51067.0,51071.460571623815
mblr-2/00082616/volume,2019-02-25 20:00:00,51763.0,51768.0,51772.15761412863
mblr-2/00082616/volume,2019-02-25 21:00:00,53029.0,53034.0,53034.17103508245
mblr-2/00082616/volume,2019-02-25 23:00:00,54344.0,54349.0,54352.30078623055
mblr-2/00082616/volume,2019-02-26 01:00:00,55690.0,55695.0,55695.602109795596
mblr-2/00082616/volume,2019-02-26 03:00:00,57036.0,57041.0,57045.51592511354
mblr-2/00082616/volume,2019-02-26 05:00:00,58665.0,58670.0,58670.16434896173
mblr-2/00082616/volume,2019-02-26 07:00:00,60590.0,60595.0,60594.396810318256
mblr-2/00082616/volume,2019-02-26 09:00:00,61302.0,61307.0,61310.80398368068
mblr-2/00082616/volume,2019-02-26 10:00:00,61517.0,61522.0,61522.0638174746
mblr-2/00082616/volume,2019-02-26 13:00:00,61767.0,61772.0,61774.58538545757
mblr-2/00082616/volume,2019-02-26 15:00:00,62220.0,62225.0,62226.62600096744
mblr-2/00082616/volume,2019-02-26 17:00:00,64246.0,64251.0,64250.3557303208
mblr-2/00082616/volume,2019-02-26 23:00:00,67298.0,67303.0,67305.8723870148
mblr-2/00082616/volume,2019-02-27 02:00:00,69106.0,69111.0,69113.14787629544
mblr-2/00082616/volume,2019-02-27 03:00:00,69732.0,69737.0,69737.9768348259
mblr-2/00082616/volume,2019-02-27 04:00:00,70311.0,70316.0,70317.55935576737
mblr-2/00082616/volume,2019-02-27 05:00:00,71677.0,71682.0,71680.30714453055
mblr-2/00082616/volume,2019-02-27 07:00:00,72376.0,72381.0,72382.23735818884
mblr-2/00082616/volume,2019-02-27 09:00:00,72393.0,72398.0,72397.13654298711
mblr-2/00082616/volume,2019-02-27 11:00:00,72397.0,72402.0,72400.00034069014
mblr-2/00082616/volume,2019-02-27 13:00:00,72401.0,72406.0,72405.26051498855
mblr-2/00082616/volume,2019-02-27 15:00:00,72405.0,72410.0,72411.91357881032
mblr-2/00082616/volume,2019-02-27 17:00:00,72443.0,72448.0,72449.65150606551
mblr-2/00082616/volume,2019-02-27 18:00:00,73342.0,73347.0,73346.01923486411
mblr-2/00082616/volume,2019-02-27 19:00:00,74308.0,74313.0,74311.04460397144
mblr-2/00082616/volume,2019-02-27 20:00:00,75045.0,75050.0,75050.73193707434
mblr-2/00082616/volume,2019-02-27 21:00:00,76606.0,76611.0,76610.21286584267
mblr-2/00082616/volume,2019-02-27 23:00:00,78244.0,78249.0,78251.16619759331
mblr-2/00082616/volume,2019-02-28 01:00:00,79920.0,79925.0,79926.44447837897
mblr-2/00082616/volume,2019-02-28 03:00:00,81595.0,81600.0,81602.46244757657
mblr-2/00082616/volume,2019-02-28 05:00:00,83424.0,83429.0,83428.6246431079
mblr-2/00082616/volume,2019-02-28 07:00:00,85283.0,85288.0,85291.25661602867
mblr-2/00082616/volume,2019-02-28 09:00:00,85855.0,85860.0,85858.1722818466
mblr-2/00082616/volume,2019-02-28 10:00:00,86053.0,86058.0,86059.09417520706
mblr-2/00082616/volume,2019-02-28 11:00:00,86083.0,86088.0,86088.9942357745
mblr-2/00082616/volume,2019-02-28 12:00:00,86156.0,86161.0,86165.5196596314
mblr-2/00082616/volume,2019-02-28 13:00:00,88259.0,88264.0,88266.30409540863
mblr-2/00082616/volume,2019-02-28 15:00:00,90342.0,90347.0,90351.12655721542
mblr-2/00082616/volume,2019-02-28 17:00:00,92165.0,92170.0,92172.5265214137
mblr-2/00082616/volume,2019-02-28 19:00:00,93927.0,93932.0,93932.84604517547
