Meter_ID,Timestamp,Volume,Volume_with_Constant_Leakage,Volume_with_Variable_Leakage
mblr-2/00038635/volume,2019-02-05 16:00:00,7000.0,7005.0,7009.3173339526265
mblr-2/00038635/volume,2019-02-05 17:00:00,7100.0,7105.0,7104.640082388157
mblr-2/00038635/volume,2019-02-05 18:00:00,7100.0,7105.0,7106.674655841851
mblr-2/00038635/volume,2019-02-05 19:00:00,7100.0,7105.0,7106.355372288826
mblr-2/00038635/volume,2019-02-05 20:00:00,7100.0,7105.0,7109.011038177149
mblr-2/00038635/volume,2019-02-05 21:00:00,7100.0,7105.0,7106.473932636761
mblr-2/00038635/volume,2019-02-05 22:00:00,7100.0,7105.0,7103.13007297182
mblr-2/00038635/volume,2019-02-05 23:00:00,7100.0,7105.0,7103.105637175916
mblr-2/00038635/volume,2019-02-06 00:00:00,7100.0,7105.0,7103.967645463865
mblr-2/00038635/volume,2019-02-06 01:00:00,7100.0,7105.0,7103.834836462518
mblr-2/00038635/volume,2019-02-06 02:00:00,7100.0,7105.0,7105.390023464516
mblr-2/00038635/volume,2019-02-06 03:00:00,7100.0,7105.0,7106.368934401644
mblr-2/00038635/volume,2019-02-06 04:00:00,7100.0,7105.0,7105.549707715942
mblr-2/00038635/volume,2019-02-06 05:00:00,7100.0,7105.0,7105.876889972421
mblr-2/00038635/volume,2019-02-06 06:00:00,7100.0,7105.0,7107.723198437287
mblr-2/00038635/volume,2019-02-06 07:00:00,7200.0,7205.0,7203.556267955192
mblr-2/00038635/volume,2019-02-06 08:00:00,7200.0,7205.0,7209.798591457326
mblr-2/00038635/volume,2019-02-06 09:00:00,7200.0,7205.0,7206.559814753892
mblr-2/00038635/volume,2019-02-06 10:00:00,7200.0,7205.0,7207.696190798575
mblr-2/00038635/volume,2019-02-06 11:00:00,7300.0,7305.0,7305.061808545344
mblr-2/00038635/volume,2019-02-06 12:00:00,7700.0,7705.0,7705.598070104078
mblr-2/00038635/volume,2019-02-06 13:00:00,8600.0,8605.0,8603.450136132346
mblr-2/00038635/volume,2019-02-06 14:00:00,10500.0,10505.0,10504.85923228199
mblr-2/00038635/volume,2019-02-06 15:00:00,11200.0,11205.0,11204.009983573798
mblr-2/00038635/volume,2019-02-06 16:00:00,11300.0,11305.0,11304.293391313911
mblr-2/00038635/volume,2019-02-06 17:00:00,11400.0,11405.0,11409.057823461291
mblr-2/00038635/volume,2019-02-06 18:00:00,11400.0,11405.0,11405.06964364791
mblr-2/00038635/volume,2019-02-06 19:00:00,11400.0,11405.0,11409.269636864792
mblr-2/00038635/volume,2019-02-06 20:00:00,11400.0,11405.0,11407.60445405782
mblr-2/00038635/volume,2019-02-06 21:00:00,11400.0,11405.0,11405.723558818643
mblr-2/00038635/volume,2019-02-06 22:00:00,11400.0,11405.0,11405.727263767183
mblr-2/00038635/volume,2019-02-06 23:00:00,11400.0,11405.0,11409.8935941705
mblr-2/00038635/volume,2019-02-07 00:00:00,11400.0,11405.0,11406.423720591416
mblr-2/00038635/volume,2019-02-07 01:00:00,11400.0,11405.0,11409.928282982373
mblr-2/00038635/volume,2019-02-07 02:00:00,11400.0,11405.0,11405.973601891274
mblr-2/00038635/volume,2019-02-07 03:00:00,11400.0,11405.0,11404.322528351753
mblr-2/00038635/volume,2019-02-07 04:00:00,11400.0,11405.0,11404.736685325079
mblr-2/00038635/volume,2019-02-07 05:00:00,11400.0,11405.0,11404.841706237175
mblr-2/00038635/volume,2019-02-07 06:00:00,11400.0,11405.0,11403.015059794217
mblr-2/00038635/volume,2019-02-07 07:00:00,11400.0,11405.0,11406.458987699541
mblr-2/00038635/volume,2019-02-07 08:00:00,11500.0,11505.0,11503.911309181063
mblr-2/00038635/volume,2019-02-07 09:00:00,11600.0,11605.0,11609.11562754435
mblr-2/00038635/volume,2019-02-07 10:00:00,11700.0,11705.0,11707.77563224511
mblr-2/00038635/volume,2019-02-07 11:00:00,13100.0,13105.0,13105.267815869975
mblr-2/00038635/volume,2019-02-07 12:00:00,15200.0,15205.0,15206.829635036487
mblr-2/00038635/volume,2019-02-07 13:00:00,17700.0,17705.0,17703.38562649457
